Date,Open,High,Low,Close,Adj Close,Volume
2009-05-08,18.434286,18.747143,18.037144,129.190002,16.668997,116991000
2009-05-11,18.195715,18.708570,18.160000,129.570007,16.718027,101164700
2009-05-12,18.508572,18.530001,17.607143,124.420006,16.053537,152370400
2009-05-13,17.601429,17.717142,17.054285,119.489998,15.417434,148992900
2009-05-14,17.111429,17.647142,17.100000,122.949997,15.863866,111956600
2009-05-15,17.474285,17.802856,17.372858,122.419998,15.795481,91891800
2009-05-18,17.675714,18.100000,17.367144,126.650002,16.341270,114710400
2009-05-19,18.117144,18.472857,17.962856,127.450005,16.444489,93105600
2009-05-20,18.232857,18.458570,17.900000,125.869995,16.240631,97146000
2009-05-21,17.878571,18.111429,17.555714,124.180000,16.022570,101986500
2009-05-22,17.721428,17.740000,17.392857,122.500000,15.805807,74499600
2009-05-26,17.822857,18.690001,17.792856,130.779999,16.874151,159231800
2009-05-27,18.825714,19.282858,18.701429,133.050003,17.167046,161605500
2009-05-28,19.064285,19.341429,18.861429,135.069992,17.427677,121888200
2009-05-29,19.341429,19.414286,19.121429,135.809998,17.523155,114133600
2009-06-01,19.495714,19.998571,19.428572,139.350006,17.979912,113124900
2009-06-02,19.855715,20.191429,19.764286,139.490005,17.997972,114055900
2009-06-03,20.000000,20.158571,19.867144,140.949997,18.186354,141299900
2009-06-04,20.018572,20.597143,20.005714,143.740005,18.546337,137658500
2009-06-05,20.758572,20.914286,20.458570,144.669998,18.666338,158179000
2009-06-08,20.545713,20.604286,19.918571,143.849991,18.560532,232913100
2009-06-09,20.544285,20.651428,20.078571,142.720001,18.414736,169241100
2009-06-10,20.325714,20.335714,19.757143,140.250000,18.096037,172155900
2009-06-11,19.935715,20.222857,19.792856,139.949997,18.057323,131205900
2009-06-12,19.830000,19.871429,19.434286,136.970001,17.672825,140771400
2009-06-15,19.430000,19.561428,19.270000,136.089996,17.559288,134937600
2009-06-16,19.522858,19.781429,19.442858,136.349991,17.592834,128701300
2009-06-17,19.524286,19.635714,19.218571,135.580002,17.493477,142853200
2009-06-18,19.444286,19.714285,19.370001,135.880005,17.532187,106920100
2009-06-19,19.724285,19.928572,19.557142,139.479996,17.996687,180464200
2009-06-22,20.095715,20.222857,19.475714,137.370010,17.724436,158728500
2009-06-23,19.485714,19.564285,18.982857,134.009995,17.290913,176633100
2009-06-24,19.345715,19.642857,19.265715,136.220001,17.576056,121381400
2009-06-25,19.392857,20.028572,19.315714,139.860001,18.045713,147361900
2009-06-26,19.969999,20.508572,19.962856,142.440002,18.378609,109846100
2009-06-29,20.494286,20.564285,20.219999,141.970001,18.317965,141904000
2009-06-30,20.368572,20.542856,20.257143,142.430008,18.377312,108556000
2009-07-01,20.500000,20.665714,20.360001,142.830002,18.428930,103544700
2009-07-02,20.178572,20.404285,19.969999,140.020004,18.066357,92619800
2009-07-06,19.814285,19.855715,19.464285,138.610001,17.884430,124672100
2009-07-07,19.782858,19.954287,19.311428,135.399994,17.470257,115399200
2009-07-08,19.417143,19.719999,19.202858,137.220001,17.705082,143982300
2009-07-09,19.680000,19.712856,19.418571,136.360001,17.594120,85756300
2009-07-10,19.477142,19.852858,19.474285,138.520004,17.872822,111318900
2009-07-13,19.934286,20.334286,19.647142,142.339996,18.365702,120875300
2009-07-14,20.290001,20.454287,20.165714,142.270004,18.356665,86811900
2009-07-15,20.719999,21.000000,20.617144,146.880005,18.951488,121396800
2009-07-16,20.822857,21.145714,20.795713,147.520004,19.034061,98392700
2009-07-17,21.297142,21.717142,21.232857,151.750000,19.579847,150538500
2009-07-20,21.895714,22.148571,21.555714,152.910004,19.729517,183881600
2009-07-21,21.898571,21.918571,21.392857,151.509995,19.548880,218695400
2009-07-22,22.541430,22.675714,22.301428,156.739990,20.223690,218526000
2009-07-23,22.375713,22.634285,22.222857,157.819992,20.363041,131740700
2009-07-24,22.421429,22.857143,22.357143,159.990005,20.643028,109590600
2009-07-27,22.881428,22.982857,22.465714,160.100006,20.657223,108327800
2009-07-28,22.697144,22.871429,22.514286,160.000000,20.644321,90888700
2009-07-29,22.700001,22.921429,22.607143,160.029999,20.648188,95539500
2009-07-30,23.100000,23.531429,23.071428,162.790009,21.004303,117401200
2009-07-31,23.284286,23.571428,23.272858,163.389999,21.081722,105634200
2009-08-03,23.601429,23.805714,23.552856,166.430008,21.473961,98560000
2009-08-04,23.561428,23.652857,23.458570,165.550003,21.360418,98952700
2009-08-05,23.678572,23.912857,23.458570,165.110001,21.303646,105795900
2009-08-06,23.654285,23.787144,23.298571,163.910004,21.148813,85404200
2009-08-07,23.641428,23.799999,23.542856,165.509995,21.355257,96838700
2009-08-10,23.665714,23.799999,23.379999,164.720001,21.253325,75073600
2009-08-11,23.384285,23.482857,23.125713,162.830002,21.009460,88835600
2009-08-12,23.221428,23.815714,23.208570,165.309998,21.329453,111267800
2009-08-13,23.807142,24.095715,23.785715,168.419998,21.730726,109995200
2009-08-14,23.991428,24.032858,23.647142,166.779999,21.519119,76454000
2009-08-17,23.364286,23.370001,22.774286,159.589996,20.591417,131095300
2009-08-18,23.090000,23.462856,23.058571,164.000000,21.160429,107788100
2009-08-19,23.250000,23.614286,23.207144,164.600006,21.237843,103317900
2009-08-20,23.568571,23.817142,23.515715,166.330002,21.461061,85507800
2009-08-21,23.950001,24.195715,23.828571,169.220001,21.833954,104018600
2009-08-24,24.302856,24.387142,24.038572,169.059998,21.813307,101732400
2009-08-25,24.208570,24.420000,24.161428,169.400009,21.857182,81088700
2009-08-26,24.131428,24.221428,23.822857,167.410004,21.600409,75999700
2009-08-27,24.107143,24.224285,23.547142,169.450012,21.863626,112295400
2009-08-28,24.610001,24.641428,24.075714,170.049988,21.941042,113425200
2009-08-31,24.022858,24.121429,23.785715,168.210007,21.703629,77834400
2009-09-01,23.998571,24.285715,23.562857,165.300003,21.328165,117257000
2009-09-02,23.517143,23.944286,23.444286,165.180008,21.312681,91062300
2009-09-03,23.777143,23.871429,23.571428,166.549988,21.489447,73488800
2009-09-04,23.897142,24.385714,23.870001,170.309998,21.974592,93657200
2009-09-08,24.711428,24.734285,24.571428,172.930008,22.312639,78761900
2009-09-09,24.682858,24.924286,24.242857,171.139999,22.081680,202771800
2009-09-10,24.580000,24.750000,24.401428,172.559998,22.264896,122783500
2009-09-11,24.701429,24.740000,24.410000,172.160004,22.213289,87240300
2009-09-14,24.404285,24.842857,24.321428,173.720001,22.414566,80502800
2009-09-15,24.862858,25.092857,24.798571,175.160004,22.600374,106617700
2009-09-16,25.427143,26.107143,25.411428,181.869995,23.466135,188505800
2009-09-17,25.997143,26.684286,25.995714,184.550003,23.811932,202643000
2009-09-18,26.547142,26.650000,26.394285,185.020004,23.872576,150395700
2009-09-21,26.327143,26.451429,25.945715,184.020004,23.743549,109428900
2009-09-22,26.455715,26.482857,26.121429,184.480011,23.802900,89188400
2009-09-23,26.485714,26.985714,26.432858,185.500000,23.934509,148390900
2009-09-24,26.742857,26.814285,26.110001,183.820007,23.717743,137720100
2009-09-25,26.001429,26.500000,25.920000,182.369995,23.530655,111309800
2009-09-28,26.267143,26.668571,26.190001,186.149994,24.018375,84361200
2009-09-29,26.675714,26.771429,26.330000,185.380005,23.919022,86346400
2009-09-30,26.590000,26.635714,26.087143,185.349991,23.915154,134896300
2009-10-01,26.478571,26.602858,25.814285,180.860001,23.335825,131177900
2009-10-02,25.915714,26.562857,25.907143,184.899994,23.857094,138327000
2009-10-05,26.600000,26.694286,26.324286,186.020004,24.001598,105783300
2009-10-06,26.820000,27.144285,26.757143,190.009995,24.516420,151271400
2009-10-07,27.108572,27.221428,27.004286,190.250000,24.547384,116417000
2009-10-08,27.237143,27.350000,26.984285,189.270004,24.420938,109552800
2009-10-09,26.995714,27.242857,26.945715,190.470001,24.575769,73318000
2009-10-12,27.288572,27.358572,27.091429,190.809998,24.619642,72006200
2009-10-13,27.232857,27.309999,27.100000,190.019989,24.517710,87005100
2009-10-14,27.464285,27.474285,27.175714,191.289993,24.681572,93877700
2009-10-15,27.090000,27.274286,27.075714,190.559998,24.587389,93389100
2009-10-16,27.049999,27.194286,26.834286,188.050003,24.263525,107856700
2009-10-19,26.835714,27.142857,26.507143,189.860001,24.497068,235557700
2009-10-20,28.657143,28.821428,28.264286,198.759995,25.645405,285259800
2009-10-21,28.502857,29.815714,28.461428,204.919998,26.440210,298431700
2009-10-22,29.242857,29.692858,28.930000,205.199997,26.476337,197848000
2009-10-23,29.385714,29.400000,29.032858,203.940002,26.313763,105196700
2009-10-26,29.095715,29.535715,28.585714,202.479996,26.125387,121084600
2009-10-27,28.808571,28.972857,28.064285,197.370010,25.466059,189137900
2009-10-28,28.244286,28.288572,27.299999,192.399994,24.824795,204596700
2009-10-29,27.857143,28.115715,27.448572,196.349991,25.334454,142567600
2009-10-30,28.008572,28.114286,26.881428,188.500000,24.321592,179381300
2009-11-02,27.114286,27.554285,26.510000,189.309998,24.426104,169745800
2009-11-03,26.835714,27.074286,26.559999,188.750000,24.353844,130635400
2009-11-04,27.247143,27.692858,27.175714,190.809998,24.619642,121882600
2009-11-05,27.485714,27.857143,27.402857,194.029999,25.035107,96200300
2009-11-06,27.501429,27.884285,27.485714,194.339996,25.075102,73774400
2009-11-09,28.134285,28.842857,28.037144,201.460007,25.993778,132213900
2009-11-10,28.717142,29.282858,28.715714,202.979996,26.189899,100298800
2009-11-11,29.222857,29.285715,28.832857,203.250000,26.224737,110967500
2009-11-12,29.020000,29.267143,28.775715,201.990005,26.062164,90932800
2009-11-13,28.981428,29.261429,28.867144,204.450012,26.379568,85810200
2009-11-16,29.354286,29.714285,29.287144,206.630005,26.660849,121301600
2009-11-17,29.440001,29.634285,29.285715,207.000000,26.708588,99128400
2009-11-18,29.505714,29.571428,29.142857,205.960007,26.574398,93580200
2009-11-19,29.230000,29.230000,28.542856,200.509995,25.871201,135581600
2009-11-20,28.450001,28.627142,28.251429,199.919998,25.795074,101666600
2009-11-23,29.000000,29.428572,28.992857,205.880005,26.564075,118724200
2009-11-24,29.332857,29.411428,28.985714,204.440002,26.378279,79609600
2009-11-25,29.342857,29.378571,29.108572,204.190002,26.346025,71613500
2009-11-27,28.459999,28.994286,28.338572,200.589996,25.881527,73814300
2009-11-30,28.730000,28.811428,28.395714,199.910004,25.793781,106214500
2009-12-01,28.891428,28.967142,28.118572,196.970001,25.414444,116440800
2009-12-02,28.422857,28.774286,27.964285,196.230011,25.318968,178815000
2009-12-03,28.202858,28.425714,28.038572,196.479996,25.351227,112179900
2009-12-04,28.528572,28.554285,27.182858,193.320007,24.943501,206721200
2009-12-07,27.617144,27.681429,26.954287,188.949997,24.379650,178689700
2009-12-08,27.051428,27.478571,26.957144,189.870010,24.498354,172599700
2009-12-09,27.325714,28.308571,27.187143,197.800003,25.521540,171195500
2009-12-10,28.500000,28.528572,28.017143,196.429993,25.344772,122417400
2009-12-11,28.254286,28.285715,27.632856,194.669998,25.117678,107443700
2009-12-14,27.910000,28.204287,27.508572,196.979996,25.415737,123947600
2009-12-15,27.975714,28.215714,27.610001,194.169998,25.053171,104864900
2009-12-16,27.871429,28.071428,27.792856,195.029999,25.164133,88246200
2009-12-17,27.751429,27.857143,27.285715,191.860001,24.755119,97209700
2009-12-18,27.595715,27.928572,27.514286,195.429993,25.215746,152192600
2009-12-21,28.007143,28.535715,27.952858,198.229996,25.577024,152976600
2009-12-22,28.491428,28.692858,28.379999,200.360001,25.851851,87378900
2009-12-23,28.742857,28.911428,28.687143,202.100006,26.076355,86381400
2009-12-24,29.078571,29.907143,29.049999,209.040009,26.971806,125222300
2009-12-28,30.245714,30.564285,29.944286,211.610001,27.303402,161141400
2009-12-29,30.375713,30.388571,29.818571,209.100006,26.979546,111301400
2009-12-30,29.832857,30.285715,29.758572,211.639999,27.307270,103021100
2009-12-31,30.447144,30.478571,30.080000,210.730011,27.189861,88102700
2010-01-04,30.490000,30.642857,30.340000,214.009995,27.613066,123432400
2010-01-05,30.657143,30.798571,30.464285,214.379990,27.660807,150476200
2010-01-06,30.625713,30.747143,30.107143,210.970001,27.220825,138040000
2010-01-07,30.250000,30.285715,29.864286,210.580002,27.170504,119282800
2010-01-08,30.042856,30.285715,29.865715,211.980011,27.351143,111902700
2010-01-11,30.400000,30.428572,29.778572,210.110001,27.109863,115557400
2010-01-12,29.884285,29.967142,29.488571,207.720001,26.801487,148614900
2010-01-13,29.695715,30.132856,29.157143,210.649994,27.179537,151473000
2010-01-14,30.015715,30.065714,29.860001,209.429993,27.022121,108223500
2010-01-15,30.132856,30.228571,29.410000,205.929993,26.570528,148516900
2010-01-19,29.761429,30.741428,29.605715,215.039993,27.745962,182501900
2010-01-20,30.701429,30.792856,29.928572,211.729996,27.318890,153038200
2010-01-21,30.297142,30.472857,29.601429,208.069992,26.846643,152038600
2010-01-22,29.540001,29.642857,28.165714,197.750000,25.515087,220441900
2010-01-25,28.930000,29.242857,28.598572,203.070007,26.201517,266424900
2010-01-26,29.421429,30.530001,28.940001,205.940002,26.571819,466777500
2010-01-27,29.549999,30.082857,28.504286,207.880005,26.822136,430642100
2010-01-28,29.275715,29.357143,28.385714,199.289993,25.713791,293375600
2010-01-29,28.725714,28.885714,27.178572,192.059998,24.780926,311488100
2010-02-01,27.481428,28.000000,27.328571,194.729996,25.125425,187469100
2010-02-02,27.987143,28.045713,27.625713,195.860001,25.271231,174585600
2010-02-03,27.881428,28.600000,27.774286,199.229996,25.706045,153832000
2010-02-04,28.104286,28.338572,27.367144,192.050003,24.779634,189413000
2010-02-05,27.518572,28.000000,27.264286,195.460007,25.219614,212576700
2010-02-08,27.955715,28.268572,27.714285,194.119995,25.046721,119567700
2010-02-09,28.059999,28.214285,27.821428,196.190002,25.313808,158221700
2010-02-10,27.984285,28.085714,27.751429,195.120010,25.175749,92590400
2010-02-11,27.840000,28.535715,27.722857,198.669998,25.633789,137586400
2010-02-12,28.301428,28.805714,27.928572,200.379990,25.854427,163867200
2010-02-16,28.848572,29.098572,28.788572,203.399994,26.244091,135934400
2010-02-17,29.170000,29.187143,28.694286,202.550003,26.134418,109099200
2010-02-18,28.804285,29.127142,28.702858,202.929993,26.183453,105706300
2010-02-19,28.837143,29.028572,28.730000,201.669998,26.020874,103867400
2010-02-22,28.905714,28.928572,28.455715,200.419998,25.859591,97640900
2010-02-23,28.571428,28.761429,27.958570,197.059998,25.426058,143773700
2010-02-24,28.318571,28.777143,28.262857,200.660004,25.890553,115141600
2010-02-25,28.197144,28.980000,28.127142,202.000000,26.063454,166281500
2010-02-26,28.911428,29.309999,28.857143,204.619995,26.401501,126865200
2010-03-01,29.392857,29.928572,29.350000,208.990005,26.965353,137523400
2010-03-02,29.990000,30.118572,29.677143,208.850006,26.947287,141636600
2010-03-03,29.848572,29.981428,29.705715,209.330002,27.009220,93013200
2010-03-04,29.897142,30.131428,29.804285,210.710007,27.187279,91510300
2010-03-05,30.705715,31.385714,30.661428,218.950012,28.250462,224905100
2010-03-08,31.430000,31.441429,31.178572,219.079987,28.267229,107472400
2010-03-09,31.187143,32.142857,31.127142,223.020004,28.775599,230064800
2010-03-10,31.975714,32.211430,31.885714,224.839996,29.010426,149054500
2010-03-11,31.987143,32.214287,31.902857,225.500000,29.095587,101425100
2010-03-12,32.481430,32.532856,32.250000,226.600006,29.237518,104080900
2010-03-15,32.197144,32.214287,31.464285,223.839996,28.881401,123375700
2010-03-16,32.025715,32.139999,31.787144,224.449997,28.960112,111727000
2010-03-17,32.128571,32.349998,31.895714,224.119995,28.917526,112739200
2010-03-18,32.014286,32.142857,31.801428,224.649994,28.985914,85527400
2010-03-19,32.112858,32.177143,31.604286,222.250000,28.676247,139861400
2010-03-22,31.495714,32.285713,31.450001,224.750000,28.998819,114104900
2010-03-23,32.234287,32.682858,32.014286,228.359985,29.464600,150607800
2010-03-24,32.520000,32.885715,32.501427,229.369995,29.594919,149445100
2010-03-25,32.988571,32.995716,32.321430,226.649994,29.243965,135571100
2010-03-26,32.707142,33.135715,32.650002,230.899994,29.792334,160218800
2010-03-29,33.285713,33.410000,33.088570,232.389984,29.984579,135186100
2010-03-30,33.799999,33.925713,33.464287,235.849991,30.431023,131827500
2010-03-31,33.641430,33.801430,33.494286,235.000015,30.321342,107664900
2010-04-01,33.915714,34.104286,33.250000,235.970001,30.446501,150786300
2010-04-05,33.568573,34.072857,33.538570,238.489990,30.771650,171126900
2010-04-06,34.028572,34.320000,33.857143,239.540009,30.907125,111754300
2010-04-07,34.221428,34.560001,34.094284,240.600006,31.043894,157125500
2010-04-08,34.348572,34.505714,34.005714,239.950012,30.960022,143247300
2010-04-09,34.490002,34.555714,34.351429,241.789993,31.197435,83545700
2010-04-12,34.599998,34.724285,34.544285,242.290009,31.261955,83256600
2010-04-13,34.551430,34.685715,34.444286,242.430008,31.280012,76552700
2010-04-14,35.040001,35.115715,34.867142,245.690002,31.700649,101019100
2010-04-15,35.111427,35.575714,35.072857,248.920013,32.117401,94196200
2010-04-16,35.509998,35.877144,34.935715,247.399994,31.921282,187636400
2010-04-19,35.290001,35.412857,34.538570,247.070007,31.878698,141731100
2010-04-20,35.505714,35.607143,34.708572,244.589996,31.558714,184581600
2010-04-21,36.971428,37.178570,36.532856,259.220001,33.446381,245597800
